time,readable_time,acceleration,acceleration_x,acceleration_y,acceleration_z,battery,humidity,pressure,temperature,dev-id
1523414723943,2018-04-11T02:45:23.943000Z,1019.8274363832344,-76,324,964,3001,33.5,1028.62,25.51,C2:9A:9F:E5:58:27
1523414728943,2018-04-11T02:45:28.943000Z,1015.0862032359616,-80,320,960,2977,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414733953,2018-04-11T02:45:33.953000Z,1016.0472429961119,-76,324,960,2989,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523414738963,2018-04-11T02:45:38.963000Z,1014.4870625099169,-72,320,960,2989,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523414744033,2018-04-11T02:45:44.032999Z,1029.656253319524,-72,332,972,2989,33.5,1028.71,25.51,C2:9A:9F:E5:58:27
1523414749073,2018-04-11T02:45:49.072999Z,1010.7027258299049,-72,320,956,2995,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414754643,2018-04-11T02:45:54.642999Z,1010.9955489516262,-76,320,956,2995,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414759953,2018-04-11T02:45:59.953000Z,1023.3200867763712,-72,324,968,2983,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523414765240,2018-04-11T02:46:05.240000Z,1020.8153603860004,-72,328,964,2989,33.5,1028.67,25.52,C2:9A:9F:E5:58:27
1523414770783,2018-04-11T02:46:10.782999Z,1018.273047860936,-72,320,964,2977,33.5,1028.66,25.5,C2:9A:9F:E5:58:27
1523414775953,2018-04-11T02:46:15.953000Z,1028.1011623376369,-68,328,972,2977,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523414780943,2018-04-11T02:46:20.943000Z,1016.0472429961119,-76,324,960,2995,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414786433,2018-04-11T02:46:26.433000Z,1016.0472429961119,-76,324,960,2989,33.5,1028.67,25.52,C2:9A:9F:E5:58:27
1523414791966,2018-04-11T02:46:31.966000Z,1016.0472429961119,-76,324,960,2989,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414797043,2018-04-11T02:46:37.042999Z,1020.5410329820158,-68,328,964,2995,33.5,1028.64,25.52,C2:9A:9F:E5:58:27
1523414802551,2018-04-11T02:46:42.551000Z,1022.0606635616107,-72,320,968,2989,33.5,1028.67,25.52,C2:9A:9F:E5:58:27
1523414808143,2018-04-11T02:46:48.142999Z,1016.0472429961119,-76,324,960,2989,33.5,1028.66,25.51,C2:9A:9F:E5:58:27
1523414813703,2018-04-11T02:46:53.703000Z,1022.3502335305647,-76,320,968,2977,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414818953,2018-04-11T02:46:58.953000Z,1025.8498915533403,-72,320,972,2977,33.5,1028.67,25.52,C2:9A:9F:E5:58:27
1523414824293,2018-04-11T02:47:04.292999Z,1019.8274363832344,-76,324,964,2977,33.5,1028.67,25.52,C2:9A:9F:E5:58:27
1523414829801,2018-04-11T02:47:09.801000Z,1016.0472429961119,-76,324,960,2989,33.5,1028.61,25.52,C2:9A:9F:E5:58:27
1523414834959,2018-04-11T02:47:14.959000Z,1019.8274363832344,-76,324,964,2989,33.5,1028.64,25.52,C2:9A:9F:E5:58:27
1523414839933,2018-04-11T02:47:19.933000Z,1012.576910659136,-80,324,956,2989,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414844963,2018-04-11T02:47:24.963000Z,1010.9955489516262,-76,320,956,2977,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414850012,2018-04-11T02:47:30.012000Z,1027.1046684734715,-72,324,972,2989,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414855089,2018-04-11T02:47:35.088999Z,1018.563694621009,-76,320,964,2983,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523414860653,2018-04-11T02:47:40.653000Z,1017.0231069154722,-72,316,964,2989,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414866193,2018-04-11T02:47:46.193000Z,1022.0606635616107,-72,320,968,2983,33.5,1028.7,25.51,C2:9A:9F:E5:58:27
1523414871753,2018-04-11T02:47:51.753000Z,1014.2110234068648,-68,320,960,2989,33.5,1028.65,25.51,C2:9A:9F:E5:58:27
1523414876949,2018-04-11T02:47:56.948999Z,1017.3298383513579,-76,328,960,2983,33.5,1028.66,25.51,C2:9A:9F:E5:58:27
1523414882379,2018-04-11T02:48:02.378999Z,1023.6093004657588,-76,324,968,2995,33.5,1028.65,25.51,C2:9A:9F:E5:58:27
1523414887893,2018-04-11T02:48:07.892999Z,1022.3502335305647,-76,320,968,2995,33.5,1028.63,25.51,C2:9A:9F:E5:58:27
1523414893572,2018-04-11T02:48:13.572000Z,1012.576910659136,-80,324,956,2977,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414899921,2018-04-11T02:48:19.921000Z,1018.563694621009,-76,320,964,2989,33.5,1028.74,25.51,C2:9A:9F:E5:58:27
1523414905133,2018-04-11T02:48:25.132999Z,1017.998035361562,-68,320,964,2977,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414910933,2018-04-11T02:48:30.933000Z,1019.8274363832344,-76,324,964,2983,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414916243,2018-04-11T02:48:36.243000Z,1021.4107890559998,-80,328,964,2983,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414921783,2018-04-11T02:48:41.782999Z,1018.273047860936,-72,320,964,2983,33.5,1028.64,25.52,C2:9A:9F:E5:58:27
1523414926963,2018-04-11T02:48:46.963000Z,1020.5410329820158,-68,316,968,2995,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414931962,2018-04-11T02:48:51.961999Z,1017.0388389830548,-72,328,960,2977,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414936933,2018-04-11T02:48:56.933000Z,1015.7558761828552,-72,324,960,2983,33.5,1028.66,25.51,C2:9A:9F:E5:58:27
1523414941983,2018-04-11T02:49:01.983000Z,1018.563694621009,-76,320,964,2977,33.5,1028.62,25.51,C2:9A:9F:E5:58:27
1523414947043,2018-04-11T02:49:07.042999Z,1019.2624784617552,-68,324,964,2989,33.5,1028.69,25.52,C2:9A:9F:E5:58:27
1523414952931,2018-04-11T02:49:12.930999Z,1018.563694621009,-76,320,964,2989,33.5,1028.77,25.51,C2:9A:9F:E5:58:27
1523414958163,2018-04-11T02:49:18.163000Z,1015.4801819828883,-68,324,960,2977,33.5,1028.72,25.52,C2:9A:9F:E5:58:27
1523414963703,2018-04-11T02:49:23.703000Z,1017.3298383513579,-76,328,960,2977,33.5,1028.71,25.51,C2:9A:9F:E5:58:27
1523414968923,2018-04-11T02:49:28.923000Z,1012.9560701234777,-68,316,960,2983,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414974313,2018-04-11T02:49:34.312999Z,1019.5371498871436,-72,324,964,2983,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523414979953,2018-04-11T02:49:39.953000Z,1013.2640327180276,-72,328,956,2977,33.5,1028.74,25.51,C2:9A:9F:E5:58:27
1523414984963,2018-04-11T02:49:44.963000Z,1023.3200867763712,-72,324,968,2983,33.5,1028.76,25.51,C2:9A:9F:E5:58:27
1523414989963,2018-04-11T02:49:49.963000Z,1020.8153603860004,-72,328,964,2983,33.5,1028.7,25.51,C2:9A:9F:E5:58:27
1523414995013,2018-04-11T02:49:55.013000Z,1011.9762843070978,-72,324,956,2995,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415000033,2018-04-11T02:50:00.032999Z,1018.563694621009,-76,320,964,2989,33.5,1028.66,25.51,C2:9A:9F:E5:58:27
1523415005083,2018-04-11T02:50:05.082999Z,1026.8320213160475,-68,324,972,2989,33.5,1028.71,25.51,C2:9A:9F:E5:58:27
1523415010623,2018-04-11T02:50:10.622999Z,1014.2110234068648,-68,320,960,2977,33.5,1028.75,25.5,C2:9A:9F:E5:58:27
1523415015953,2018-04-11T02:50:15.953000Z,1023.3200867763712,-72,324,968,2977,33.5,1028.63,25.5,C2:9A:9F:E5:58:27
1523415021279,2018-04-11T02:50:21.279000Z,1020.8153603860004,-72,328,964,2983,33.5,1028.64,25.5,C2:9A:9F:E5:58:27
1523415026803,2018-04-11T02:50:26.802999Z,1014.4870625099169,-72,320,960,2983,33.5,1028.72,25.5,C2:9A:9F:E5:58:27
1523415031953,2018-04-11T02:50:31.953000Z,1014.7787936294294,-76,320,960,2983,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415036943,2018-04-11T02:50:36.943000Z,1023.3200867763712,-72,324,968,2989,33.5,1028.72,25.5,C2:9A:9F:E5:58:27
1523415042453,2018-04-11T02:50:42.453000Z,1025.881084726685,-72,332,968,2983,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523415047963,2018-04-11T02:50:47.963000Z,1018.8699622621132,-80,320,964,2989,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415053063,2018-04-11T02:50:53.062999Z,1022.0606635616107,-72,320,968,2989,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415058119,2018-04-11T02:50:58.118999Z,1015.7558761828552,-72,324,960,2977,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415063663,2018-04-11T02:51:03.663000Z,1018.3358974326693,-72,332,960,2983,33.5,1028.73,25.49,C2:9A:9F:E5:58:27
1523415068953,2018-04-11T02:51:08.953000Z,1009.7365993168713,-76,316,956,2989,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415074773,2018-04-11T02:51:14.773000Z,1014.7787936294294,-76,320,960,2989,33.5,1028.68,25.49,C2:9A:9F:E5:58:27
1523415079949,2018-04-11T02:51:19.948999Z,1024.8824322818691,-76,328,968,2977,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415085373,2018-04-11T02:51:25.372999Z,1019.2624784617552,-68,324,964,2989,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415090913,2018-04-11T02:51:30.913000Z,1022.3502335305647,-76,320,968,2977,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415095973,2018-04-11T02:51:35.973000Z,1012.576910659136,-80,324,956,2989,33.5,1028.74,25.5,C2:9A:9F:E5:58:27
1523415101947,2018-04-11T02:51:41.947000Z,1015.7558761828552,-72,324,960,2983,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415107053,2018-04-11T02:51:47.052999Z,1013.2640327180276,-72,328,956,2983,33.5,1028.72,25.5,C2:9A:9F:E5:58:27
1523415112113,2018-04-11T02:51:52.112999Z,1011.4385794500821,-64,324,956,2989,33.5,1028.67,25.5,C2:9A:9F:E5:58:27
1523415117633,2018-04-11T02:51:57.632999Z,1015.0862032359616,-80,320,960,2989,33.5,1028.76,25.51,C2:9A:9F:E5:58:27
1523415122933,2018-04-11T02:52:02.933000Z,1021.1052835041056,-76,328,964,3001,33.5,1028.62,25.51,C2:9A:9F:E5:58:27
1523415128943,2018-04-11T02:52:08.943000Z,1026.442399747789,-80,320,972,2983,33.5,1028.68,25.51,C2:9A:9F:E5:58:27
1523415134281,2018-04-11T02:52:14.280999Z,1018.563694621009,-76,320,964,2983,33.5,1028.71,25.51,C2:9A:9F:E5:58:27
1523415139843,2018-04-11T02:52:19.842999Z,1019.8274363832344,-76,324,964,2989,33.5,1028.76,25.51,C2:9A:9F:E5:58:27
1523415144933,2018-04-11T02:52:24.933000Z,1022.7023027254803,-80,332,964,2989,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523415150443,2018-04-11T02:52:30.443000Z,1013.2324511186956,-72,316,960,2977,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523415155923,2018-04-11T02:52:35.923000Z,1022.3502335305647,-76,320,968,2971,33.5,1028.7,25.51,C2:9A:9F:E5:58:27
1523415161043,2018-04-11T02:52:41.042999Z,1022.0606635616107,-72,320,968,2977,33.5,1028.69,25.5,C2:9A:9F:E5:58:27
1523415166103,2018-04-11T02:52:46.102999Z,1024.8824322818691,-76,328,968,2983,33.5,1028.66,25.5,C2:9A:9F:E5:58:27
1523415171673,2018-04-11T02:52:51.673000Z,1014.7787936294294,-76,320,960,2977,33.5,1028.72,25.5,C2:9A:9F:E5:58:27
1523415176943,2018-04-11T02:52:56.943000Z,1014.7787936294294,-76,320,960,2983,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415182283,2018-04-11T02:53:02.282999Z,1023.3200867763712,-72,324,968,2995,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415187813,2018-04-11T02:53:07.812999Z,1019.8274363832344,-76,324,964,2983,33.5,1028.77,25.5,C2:9A:9F:E5:58:27
1523415192953,2018-04-11T02:53:12.953000Z,1018.273047860936,-72,320,964,2989,33.5,1028.73,25.51,C2:9A:9F:E5:58:27
1523415197929,2018-04-11T02:53:17.928999Z,1004.716875542558,-76,324,948,2983,33.5,1028.78,25.51,C2:9A:9F:E5:58:27
1523415202953,2018-04-11T02:53:22.953000Z,1016.0472429961119,-76,324,960,2983,33.5,1028.71,25.5,C2:9A:9F:E5:58:27
1523415207973,2018-04-11T02:53:27.973000Z,1019.1918367020019,-84,320,964,2989,33.5,1028.72,25.49,C2:9A:9F:E5:58:27
1523415213029,2018-04-11T02:53:33.029000Z,1016.0472429961119,-76,324,960,2995,33.5,1028.75,25.5,C2:9A:9F:E5:58:27
1523415218053,2018-04-11T02:53:38.052999Z,1017.0231069154722,-72,316,964,2995,33.5,1028.7,25.49,C2:9A:9F:E5:58:27
1523415223133,2018-04-11T02:53:43.132999Z,1019.8274363832344,-76,324,964,2977,33.5,1028.72,25.49,C2:9A:9F:E5:58:27
1523415228933,2018-04-11T02:53:48.933000Z,1019.5371498871436,-72,324,964,2989,33.5,1028.75,25.49,C2:9A:9F:E5:58:27
1523415234733,2018-04-11T02:53:54.733000Z,1022.1076264268846,-72,332,964,2977,33.5,1028.77,25.5,C2:9A:9F:E5:58:27
1523415239953,2018-04-11T02:53:59.953000Z,1019.8274363832344,-76,324,964,2995,33.5,1028.72,25.49,C2:9A:9F:E5:58:27
1523415245333,2018-04-11T02:54:05.332999Z,1014.4870625099169,-72,320,960,2989,33.5,1028.72,25.49,C2:9A:9F:E5:58:27
1523415250883,2018-04-11T02:54:10.882999Z,1024.8824322818691,-76,328,968,2977,33.5,1028.78,25.49,C2:9A:9F:E5:58:27
1523415255923,2018-04-11T02:54:15.923000Z,1028.661265917989,-76,328,972,2989,33.5,1028.75,25.47,C2:9A:9F:E5:58:27
1523415261933,2018-04-11T02:54:21.933000Z,1014.4870625099169,-72,320,960,2989,33.5,1028.76,25.48,C2:9A:9F:E5:58:27
1523415267013,2018-04-11T02:54:27.013000Z,1011.9762843070978,-72,324,956,2995,33.5,1028.69,25.47,C2:9A:9F:E5:58:27
1523415272069,2018-04-11T02:54:32.069000Z,1015.4801819828883,-68,324,960,2989,33.5,1028.74,25.47,C2:9A:9F:E5:58:27
1523415277623,2018-04-11T02:54:37.622999Z,1015.0862032359616,-80,320,960,2995,33.5,1028.7,25.47,C2:9A:9F:E5:58:27
1523415283193,2018-04-11T02:54:43.193000Z,1021.1052835041056,-76,328,964,2989,33.5,1028.69,25.47,C2:9A:9F:E5:58:27
1523415288763,2018-04-11T02:54:48.763000Z,1015.4801819828883,-68,324,960,2989,33.5,1028.69,25.47,C2:9A:9F:E5:58:27
1523415293973,2018-04-11T02:54:53.973000Z,1025.319462411594,-64,320,972,2989,33.5,1028.77,25.47,C2:9A:9F:E5:58:27
1523415299349,2018-04-11T02:54:59.348999Z,1015.0862032359616,-80,320,960,2977,33.5,1028.75,25.47,C2:9A:9F:E5:58:27
1523415304893,2018-04-11T02:55:04.892999Z,1019.8274363832344,-76,324,964,2977,33.5,1028.71,25.46,C2:9A:9F:E5:58:27
1523415310923,2018-04-11T02:55:10.923000Z,1012.2687390214122,-76,324,956,2977,33.5,1028.72,25.47,C2:9A:9F:E5:58:27
1523415316538,2018-04-11T02:55:16.538000Z,1020.8153603860004,-72,328,964,2977,33.5,1028.71,25.46,C2:9A:9F:E5:58:27
1523415321943,2018-04-11T02:55:21.943000Z,1019.8274363832344,-76,324,964,2989,33.5,1028.68,25.46,C2:9A:9F:E5:58:27
1523415327673,2018-04-11T02:55:27.673000Z,1024.8824322818691,-76,328,968,2989,33.5,1028.71,25.47,C2:9A:9F:E5:58:27
1523415332963,2018-04-11T02:55:32.963000Z,1021.8336459522167,-68,332,964,2989,33.5,1028.71,25.47,C2:9A:9F:E5:58:27
1523415338751,2018-04-11T02:55:38.750999Z,1018.563694621009,-76,320,964,2989,33.5,1028.68,25.48,C2:9A:9F:E5:58:27
1523415344313,2018-04-11T02:55:44.312999Z,1021.1052835041056,-76,328,964,2989,33.5,1028.72,25.47,C2:9A:9F:E5:58:27
1523415349887,2018-04-11T02:55:49.887000Z,1020.4548005668845,-84,324,964,2983,33.5,1028.72,25.47,C2:9A:9F:E5:58:27
1523415354933,2018-04-11T02:55:54.933000Z,1025.1868122444807,-80,328,968,2977,33.5,1028.79,25.48,C2:9A:9F:E5:58:27
1523415359980,2018-04-11T02:55:59.980000Z,1017.3298383513579,-76,328,960,2977,33.5,1028.69,25.47,C2:9A:9F:E5:58:27
1523415365513,2018-04-11T02:56:05.513000Z,1017.3298383513579,-76,328,960,2977,33.5,1028.78,25.47,C2:9A:9F:E5:58:27
1523415370913,2018-04-11T02:56:10.913000Z,1015.7558761828552,-72,324,960,2983,33.5,1028.79,25.48,C2:9A:9F:E5:58:27
1523415376103,2018-04-11T02:56:16.102999Z,1017.6364773336302,-80,328,960,2989,33.5,1028.73,25.48,C2:9A:9F:E5:58:27
1523415381647,2018-04-11T02:56:21.647000Z,1014.4870625099169,-72,320,960,2977,33.5,1028.81,25.48,C2:9A:9F:E5:58:27
1523415386923,2018-04-11T02:56:26.923000Z,1024.5935779615252,-72,328,968,2989,33.5,1028.79,25.48,C2:9A:9F:E5:58:27
1523415392239,2018-04-11T02:56:32.239000Z,1015.7558761828552,-72,324,960,2983,33.5,1028.7,25.47,C2:9A:9F:E5:58:27
1523415397793,2018-04-11T02:56:37.792999Z,1012.9876603394534,-68,328,956,2983,33.5,1028.74,25.47,C2:9A:9F:E5:58:27
1523415402943,2018-04-11T02:56:42.943000Z,1017.3298383513579,-76,328,960,2977,33.5,1028.66,25.47,C2:9A:9F:E5:58:27
1523415407933,2018-04-11T02:56:47.933000Z,1016.0472429961119,-76,324,960,2995,33.5,1028.71,25.47,C2:9A:9F:E5:58:27
1523415412943,2018-04-11T02:56:52.943000Z,1022.7023027254803,-80,332,964,2995,33.5,1028.71,25.47,C2:9A:9F:E5:58:27
1523415418483,2018-04-11T02:56:58.483000Z,1018.563694621009,-76,320,964,2989,33.5,1028.73,25.46,C2:9A:9F:E5:58:27
1523415423943,2018-04-11T02:57:03.943000Z,1013.2324511186956,-72,316,960,2977,33.5,1028.82,25.47,C2:9A:9F:E5:58:27
1523415429083,2018-04-11T02:57:09.082999Z,1015.7558761828552,-72,324,960,2989,33.5,1028.8,25.47,C2:9A:9F:E5:58:27
1523415434643,2018-04-11T02:57:14.642999Z,1021.4107890559998,-80,328,964,2977,33.5,1028.7,25.46,C2:9A:9F:E5:58:27
1523415439953,2018-04-11T02:57:19.953000Z,1018.563694621009,-76,320,964,2995,33.5,1028.79,25.46,C2:9A:9F:E5:58:27
1523415445253,2018-04-11T02:57:25.253000Z,1018.8699622621132,-80,320,964,2989,33.5,1028.73,25.46,C2:9A:9F:E5:58:27
1523415450803,2018-04-11T02:57:30.802999Z,1019.5371498871436,-72,324,964,2983,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415455953,2018-04-11T02:57:35.953000Z,1018.8699622621132,-80,320,964,2983,33.5,1028.71,25.45,C2:9A:9F:E5:58:27
1523415460963,2018-04-11T02:57:40.963000Z,1012.2687390214122,-76,324,956,2983,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415465953,2018-04-11T02:57:45.953000Z,1013.8323332780426,-80,316,960,2989,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415471968,2018-04-11T02:57:51.967999Z,1018.563694621009,-76,320,964,2983,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415477013,2018-04-11T02:57:57.013000Z,1023.3200867763712,-72,324,968,2989,33.5,1028.77,25.45,C2:9A:9F:E5:58:27
1523415481953,2018-04-11T02:58:01.953000Z,1017.998035361562,-68,320,964,2989,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415487133,2018-04-11T02:58:07.132999Z,1021.1052835041056,-76,328,964,2995,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415492693,2018-04-11T02:58:12.693000Z,1016.0472429961119,-76,324,960,2977,33.5,1028.73,25.45,C2:9A:9F:E5:58:27
1523415497947,2018-04-11T02:58:17.947000Z,1019.2624784617552,-68,324,964,2995,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415503303,2018-04-11T02:58:23.302999Z,1022.397183094711,-76,332,964,2971,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415508793,2018-04-11T02:58:28.792999Z,1018.273047860936,-72,320,964,2989,33.5,1028.72,25.44,C2:9A:9F:E5:58:27
1523415513933,2018-04-11T02:58:33.933000Z,1009.7365993168713,-76,316,956,2989,33.5,1028.76,25.45,C2:9A:9F:E5:58:27
1523415518940,2018-04-11T02:58:38.940000Z,1019.5371498871436,-72,324,964,2983,33.5,1028.77,25.44,C2:9A:9F:E5:58:27
1523415523961,2018-04-11T02:58:43.960999Z,1014.4870625099169,-72,320,960,2995,33.5,1028.73,25.45,C2:9A:9F:E5:58:27
1523415529018,2018-04-11T02:58:49.017999Z,1016.3542689436592,-80,324,960,2989,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415534057,2018-04-11T02:58:54.056999Z,1013.2640327180276,-72,328,956,2983,33.5,1028.75,25.44,C2:9A:9F:E5:58:27
1523415539613,2018-04-11T02:58:59.612999Z,1026.8320213160475,-68,324,972,2989,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415544943,2018-04-11T02:59:04.943000Z,1018.563694621009,-76,320,964,2989,33.5,1028.8,25.45,C2:9A:9F:E5:58:27
1523415550243,2018-04-11T02:59:10.243000Z,1018.0609019110792,-68,332,960,2983,33.5,1028.79,25.45,C2:9A:9F:E5:58:27
1523415555793,2018-04-11T02:59:15.792999Z,1018.273047860936,-72,320,964,2983,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415560943,2018-04-11T02:59:20.943000Z,1017.3298383513579,-76,328,960,2989,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415565923,2018-04-11T02:59:25.923000Z,1015.4801819828883,-68,324,960,2983,33.5,1028.78,25.44,C2:9A:9F:E5:58:27
1523415571449,2018-04-11T02:59:31.448999Z,1017.3298383513579,-76,328,960,2995,33.5,1028.8,25.45,C2:9A:9F:E5:58:27
1523415577023,2018-04-11T02:59:37.023000Z,1016.0472429961119,-76,324,960,2983,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415582533,2018-04-11T02:59:42.532999Z,1016.0472429961119,-76,324,960,2983,33.5,1028.82,25.45,C2:9A:9F:E5:58:27
1523415588125,2018-04-11T02:59:48.125000Z,1023.3200867763712,-72,324,968,2989,33.5,1028.77,25.45,C2:9A:9F:E5:58:27
1523415593933,2018-04-11T02:59:53.933000Z,1022.0606635616107,-72,320,968,2995,33.5,1028.77,25.45,C2:9A:9F:E5:58:27
1523415599733,2018-04-11T02:59:59.733000Z,1012.2687390214122,-76,324,956,2977,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415605343,2018-04-11T03:00:05.342999Z,1023.3200867763712,-72,324,968,2989,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415621423,2018-04-11T03:00:21.423000Z,1018.8699622621132,-80,320,964,2989,33.5,1028.73,25.46,C2:9A:9F:E5:58:27
1523415626943,2018-04-11T03:00:26.943000Z,1018.273047860936,-72,320,964,2983,33.5,1028.76,25.46,C2:9A:9F:E5:58:27
1523415632053,2018-04-11T03:00:32.052999Z,1021.1052835041056,-76,328,964,2983,33.5,1028.8,25.45,C2:9A:9F:E5:58:27
1523415637613,2018-04-11T03:00:37.612999Z,1012.576910659136,-80,324,956,2983,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415642923,2018-04-11T03:00:42.923000Z,1021.7866704943846,-68,320,968,2977,33.5,1028.75,25.46,C2:9A:9F:E5:58:27
1523415648193,2018-04-11T03:00:48.193000Z,1019.8274363832344,-76,324,964,2989,33.5,1028.8,25.47,C2:9A:9F:E5:58:27
1523415653753,2018-04-11T03:00:53.753000Z,1022.0606635616107,-72,320,968,2983,33.5,1028.84,25.46,C2:9A:9F:E5:58:27
1523415658953,2018-04-11T03:00:58.953000Z,1013.5561158613765,-76,328,956,2995,33.5,1028.84,25.46,C2:9A:9F:E5:58:27
1523415664333,2018-04-11T03:01:04.332999Z,1022.0606635616107,-72,320,968,2977,33.5,1028.76,25.46,C2:9A:9F:E5:58:27
1523415669903,2018-04-11T03:01:09.903000Z,1020.8153603860004,-72,328,964,2989,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415674963,2018-04-11T03:01:14.963000Z,1013.5561158613765,-76,328,956,2977,33.5,1028.77,25.47,C2:9A:9F:E5:58:27
1523415679983,2018-04-11T03:01:19.983000Z,1019.8274363832344,-76,324,964,2977,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415685043,2018-04-11T03:01:25.042999Z,1022.0606635616107,-72,320,968,2989,33.5,1028.77,25.47,C2:9A:9F:E5:58:27
1523415690079,2018-04-11T03:01:30.078999Z,1020.8153603860004,-72,328,964,2977,33.5,1028.77,25.47,C2:9A:9F:E5:58:27
1523415695643,2018-04-11T03:01:35.642999Z,1014.7787936294294,-76,320,960,2989,33.5,1028.74,25.45,C2:9A:9F:E5:58:27
1523415700943,2018-04-11T03:01:40.943000Z,1023.3200867763712,-72,324,968,2989,33.5,1028.79,25.46,C2:9A:9F:E5:58:27
1523415706243,2018-04-11T03:01:46.243000Z,1016.0472429961119,-76,324,960,2977,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415711833,2018-04-11T03:01:51.832999Z,1014.1558065701739,-84,316,960,2977,33.5,1028.85,25.47,C2:9A:9F:E5:58:27
1523415716943,2018-04-11T03:01:56.943000Z,1010.7027258299049,-72,320,956,2983,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415721923,2018-04-11T03:02:01.923000Z,1024.8824322818691,-76,328,968,2989,33.5,1028.86,25.46,C2:9A:9F:E5:58:27
1523415726963,2018-04-11T03:02:06.963000Z,1015.0862032359616,-80,320,960,2977,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415732509,2018-04-11T03:02:12.509000Z,1023.6093004657588,-76,324,968,2977,33.5,1028.82,25.47,C2:9A:9F:E5:58:27
1523415737933,2018-04-11T03:02:17.933000Z,1016.5038120931962,-64,328,960,2995,33.5,1028.79,25.46,C2:9A:9F:E5:58:27
1523415743103,2018-04-11T03:02:23.102999Z,1024.5935779615252,-72,328,968,2989,33.5,1028.78,25.46,C2:9A:9F:E5:58:27
1523415748632,2018-04-11T03:02:28.631999Z,1019.8274363832344,-76,324,964,2977,33.5,1028.82,25.45,C2:9A:9F:E5:58:27
1523415753923,2018-04-11T03:02:33.923000Z,1016.3542689436592,-80,324,960,2989,33.5,1028.82,25.47,C2:9A:9F:E5:58:27
1523415759273,2018-04-11T03:02:39.273000Z,1010.9955489516262,-76,320,956,2983,33.5,1028.81,25.46,C2:9A:9F:E5:58:27
1523415764933,2018-04-11T03:02:44.933000Z,1016.7634926569699,-68,328,960,2989,33.5,1028.76,25.46,C2:9A:9F:E5:58:27
